mels|pitch|text|speaker|condition
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia787_utt9.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia787_utt9.pt|But, we're roommates and it's a huge mistake for us to continue down this road.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia788_utt0.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia788_utt0.pt|Oh no it’s not, no it’s not. It’s a first date. I’m|4|2
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia788_utt1.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia788_utt1.pt|Ho-oh, he’s gonna get some!|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia788_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia788_utt2.pt|Of the glare from the streetlight out of his apartment.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia788_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia788_utt3.pt|Y’know so umm, he’s closed the drapes there so he can have a nice, pleasant conversation with your little sister.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia788_utt4.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia788_utt4.pt|Well, I’m off to bed!|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia789_utt1.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia789_utt1.pt|Y'know, breadstick fangs are always funny.|2|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia789_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia789_utt3.pt|Uhh, look Katie, uh listen, we-we need to talk.|2|2
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia789_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia789_utt5.pt|Umm, look I like you.|2|2
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia789_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia789_utt6.pt|I-I really do, I like you a lot.|2|2
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia789_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia789_utt8.pt|But sometimes when you, when you playfully punch me like that it-it feels like someone's hitting me with a very tiny but very|2|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia790_utt0.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia790_utt0.pt|Oh, Joey! Sorry!|3|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt0.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt0.pt|They made you head of the department!|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia791_utt1.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia791_utt1.pt|No, I get to teach one of his advanced classes!  Why didn’t I get head of the department?|6|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt2.pt|Oh! Hey Rach, listen umm|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt4.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt4.pt|I got a big date coming up, do you know a good restaurant?|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt5.pt|Uh, Paul’s Café. They got great food and it’s really romantic.|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt6.pt|Ooh, great! Thanks!|2|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt7.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt7.pt|Yeah! Oh, and then afterwards you can take her to the|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt8.pt|You sure are naming a lot of ways to postpone sex, I’ll tell ya|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt9.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt9.pt|Ooh, I miss dating.|3|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt10.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt10.pt|Gettin’ all dressed up and going to a fancy restaurant.|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt11.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt11.pt|I’m not gonna be able to do that for so long, and it’s so much fun!|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt12.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt12.pt|I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun.|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt14.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt14.pt|Huh?|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt16.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt16.pt|What?! Joey, you don’t want to go on a date with a pregnant lady.|3|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt17.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt17.pt|Yes I do!|2|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt18.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt18.pt|And we’re gonna go out, we’re gonna have a good time, and take your mind off of childbirth and c-sections and-and giant baby heads stretching out|2|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt19.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt19.pt|Okay! I’ll go with ya! I’ll go! I’ll go with ya.|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia791_utt20.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia791_utt20.pt|I’ll be fun.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia791_utt21.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia791_utt21.pt|All right?|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt0.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt0.pt|Hi!|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt2.pt|Joey, I gotta tell ya, I've been thinking|3|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia792_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia792_utt3.pt|Oh, you know, the writing was good, and the director is good,    and and my co-star's good|2|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt4.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt4.pt|God, you have to tell me what happens tomorrow!|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia792_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia792_utt5.pt|Ow, I'm just going over the script now! You wanna read lines with    me?|2|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt6.pt|Me? Oh, no, I am not an actress.|3|5
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia792_utt7.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia792_utt7.pt|Oh, all right, I can ask Monica.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt8.pt|Oh screw her, that part is mine!|3|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia792_utt9.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia792_utt9.pt|Right  ok, so just from the top of the page, right here.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt10.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt10.pt|Okay. . Hello Drake, I'm surprised to see you    here.|3|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia792_utt19.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia792_utt19.pt|Kiss me.|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia792_utt20.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia792_utt20.pt|What?|2|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia793_utt1.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia793_utt1.pt|The bigger half.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia793_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia793_utt2.pt|I'd like to propose a toast.|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia793_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia793_utt3.pt|Little toast here, ding ding.|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia793_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia793_utt5.pt|Anyway, I was just thinking, I mean, if you'd gone to Vail, and if you guys'd been with your family, if you didn't have syphilis and stuff, we wouldn't be all together, you know?|1|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia793_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia793_utt6.pt|So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked.|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia793_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia793_utt8.pt|And hey, here's to a lousy Christmas.|6|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Rachel_dia793_utt9.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Rachel_dia793_utt9.pt|And a crappy New Year.|3|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia793_utt10.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia793_utt10.pt|Here, here!|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt0.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt0.pt|Now, hold on!|6|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt2.pt|Look, look, your daughter and I are supposed to leave tonight for our honeymoon, now-now you-you tell her that I’m gonna be at that airport and I hope that she’ll be there too!|6|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt3.pt|Oh yeah, I said Rachel’s name, but it didn’t mean anything, Okay?|6|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt4.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt4.pt|She’s-she’s just a friend and that’s all!|6|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt5.pt|That’s all!|6|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt6.pt|Now just tell Emily that I love her and that I can’t imagine spending my life with anyone else.|6|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia794_utt7.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia794_utt7.pt|Please, promise me that you’ll tell her that.|6|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia795_utt1.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia795_utt1.pt|Well, I don’t know!!|2|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia795_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia795_utt2.pt|We fell asleep! That is all.|6|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia795_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia795_utt3.pt|Yeah. Yep. Yeah. All right, well uh, I’d better go.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia795_utt4.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia795_utt4.pt|I think that would be best.|6|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia795_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia795_utt5.pt|Yeah. All right, I’ll talk to you later.|2|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia795_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia795_utt6.pt|Okay. But not about this!|6|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Joey_dia795_utt7.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Joey_dia795_utt7.pt|No! Never! Never!  Bye.|2|6
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Ross_dia795_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Ross_dia795_utt8.pt|No touch! No touch!|6|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt0.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt0.pt|Umm ma’am, do you have a minute?  I kind of have some bad news. I don’t think I can move to Tulsa.|1|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt2.pt|It’s a funny story, actually.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt3.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt3.pt|I kind of fell asleep  in the meeting this morning so when I said I’d move to Tulsa, I didn’t really  know what I was saying.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt5.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt5.pt|But only because I was up all night worried about this  meeting, ain’t that funny?|1|2
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt7.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt7.pt|Not a fan, alright .|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt8.pt|See, here’s  the thing.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt9.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt9.pt|I went home and told my wife about Tulsa and she won’t go.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt10.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt10.pt|See, me, I  love Tulsa!|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt11.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt11.pt|Tulsa is heaven!|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt12.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt12.pt|Tulsa is Italy,Please don’t make me go  there!|1|2
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt15.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt15.pt|Look, Carol, can I call you Carol?|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt16.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt16.pt|Wh-why  would I when your name is Elaine?|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt17.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt17.pt|Oh what a great picture of your son,  strapping!|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt18.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt18.pt|That’s a picture of your daughter, isn’t it,  well she’s lovely.|1|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt19.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt19.pt|I like a girl with a strong jaw.|1|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Chandler_dia796_utt20.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Chandler_dia796_utt20.pt|I’ll call you from Tulsa.|1|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt2.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt2.pt|How are you?|4|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt4.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt4.pt|Because I'm Monica Geller. It was my credit card you were using.|4|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt6.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt6.pt|I want you to know, it wasn't me who turned you in.|4|0
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt8.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt8.pt|No, thank you! You have given me so much! I mean, if it wasn't for you, I would never have gotten to sing|4|4
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt10.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt10.pt|I just can't believe you're in here.|4|1
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt11.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt11.pt|I mean, what am I gonna do without you?|4|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt12.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt12.pt|Who's gonna crash the embassy parties with me?|4|3
/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/wavs/train_Monica_dia797_utt13.wav|/disk/scratch1/evdv/FastPitches/PyTorch/SpeechSynthesis/FastPitch/meld/pitch/train_Monica_dia797_utt13.pt|Who's gonna take me to the|4|3
